123	dấu ngoặc nhọn mở|dấu ngoặc|dấu ngoặc nhọn|dấu ngoặc nhọn mở
127995	màu da sáng|loại 1–2|màu da|màu da sáng
127996	màu da sáng trung bình|loại 3|màu da|màu da sáng trung bình
127997	màu da trung bình|loại 4|màu da|màu da trung bình
127998	màu da tối trung bình|loại 5|màu da|màu da tối trung bình
127999	màu da tối|loại 6|màu da|màu da tối
8254	đường trên đầu|đường trên đầu
95	dấu gạch dưới|dấu gạch dưới|dòng|gạch chân|gạch dưới
45	dấu gạch nối-dấu trừ|dấu gạch ngang|dấu gạch nối|dấu gạch nối-dấu trừ|dấu trừ
8208	dấu gạch nối|dấu gạch ngang|dấu gạch nối
8211	dấu gạch ngắn|dấu gạch ngắn|dấu gạch ngang|ngắn
8212	dấu gạch dài|dài|dấu gạch dài|dấu gạch ngang
8213	dấu gạch ngang dài|dấu gạch ngang dài|dòng|gạch ngang|gạch ngang dài|thanh
12539	dấu chấm giữa katakana|chấm|dấu chấm giữa|dấu chấm giữa katakana|dấu chấm ở giữa|điểm trung gian|katakana
44	dấu phẩy|dấu phẩy
1548	dấu phẩy ả rập|ả rập|dấu phẩy|dấu phẩy ả rập
12289	dấu phẩy tượng hình|dấu phẩy|dấu phẩy tượng hình|tượng hình
59	dấu chấm phẩy|dấu chấm phẩy
1563	dấu chấm phẩy ả rập|ả rập|dấu chấm phẩy|dấu chấm phẩy ả rập
58	dấu hai chấm|dấu hai chấm
33	dấu chấm than|chấm than|dấu cảm|dấu chấm than
161	dấu chấm than ngược|chấm than|dấu cảm|dấu chấm than|dấu chấm than ngược|ngược
63	dấu hỏi|dấu hỏi
191	dấu hỏi ngược|dấu hỏi|dấu hỏi ngược|ngược
1567	dấu hỏi ả rập|ả rập|dấu hỏi|dấu hỏi ả rập
8253	dấu hỏi than|dấu hỏi than
46	dấu chấm|chấm câu|chấm hết|dấu chấm
8230	dấu ba chấm|chấm chấm|dấu ba chấm|dấu chấm lửng|dấu lửng
12290	dấu chấm tượng hình|chấm câu|chấm hết|dấu chấm|dấu chấm tượng hình|tượng hình
183	dấu chấm giữa dòng|chấm|dấu chấm giữa|dấu chấm giữa dòng|dấu chấm ở giữa dòng|giữa
39	dấu móc lửng máy chữ|dấu móc lửng|dấu móc lửng máy chữ|dấu nháy|dấu nháy đơn
8216	dấu móc lửng trái|dấu móc lửng|dấu móc lửng trái|dấu nháy|dấu nháy đơn|dấu nháy thông minh
8217	dấu móc lửng phải|dấu móc lửng|dấu móc lửng phải|dấu nháy|dấu nháy đơn|dấu nháy thông minh
8218	dấu móc dưới phải|dấu móc dưới|dấu móc dưới phải|dấu nháy|dấu nháy dưới
8220	dấu nháy kép trái|dấu nháy|dấu nháy kép|dấu nháy kép trái|dấu nháy thông minh
8221	dấu nháy kép phải|dấu nháy|dấu nháy kép|dấu nháy kép phải|dấu nháy thông minh
8222	dấu nháy kép dưới phải|dấu nháy|dấu nháy dưới|dấu nháy kép|dấu nháy kép dưới phải|dấu nháy thông minh
171	dấu ngoặc kép trái|dấu chữ V|dấu ngoặc đơn|dấu ngoặc góc|dấu ngoặc kép|dấu ngoặc kép trái|dấu sót|trái
187	dấu ngoặc kép phải|dấu chữ V|dấu ngoặc đơn|dấu ngoặc góc|dấu ngoặc kép|dấu ngoặc kép phải|dấu sót|phải
41	dấu ngoặc đơn đóng|dấu ngoặc|dấu ngoặc đơn|dấu ngoặc đơn đóng|ngoặc tròn
91	dấu ngoặc vuông mở|dấu móc|dấu ngoặc|dấu ngoặc vuông|dấu ngoặc vuông mở
93	dấu ngoặc vuông đóng|dấu móc|dấu ngoặc|dấu ngoặc vuông|dấu ngoặc vuông đóng
125	dấu ngoặc nhọn đóng|dấu ngoặc|dấu ngoặc nhọn|dấu ngoặc nhọn đóng
12296	dấu ngoặc góc mở|dấu ngoặc|dấu ngoặc góc|dấu ngoặc góc mở|dấu ngoặc kim cương|dấu ngoặc nhọn
12297	dấu ngoặc góc đóng|dấu ngoặc|dấu ngoặc góc|dấu ngoặc góc đóng|dấu ngoặc kim cương|dấu ngoặc nhọn
12298	dấu ngoặc góc kép mở|dấu ngoặc|dấu ngoặc góc kép|dấu ngoặc góc kép mở
12299	dấu ngoặc góc kép đóng|dấu ngoặc|dấu ngoặc góc kép|dấu ngoặc góc kép đóng
12300	dấu ngoặc chữ L mở|dấu ngoặc|dấu ngoặc chữ L|dấu ngoặc chữ L mở
12301	dấu ngoặc chữ L đóng|dấu ngoặc|dấu ngoặc chữ L|dấu ngoặc chữ L đóng
12302	dấu ngoặc chữ L rỗng mở|dấu ngoặc|dấu ngoặc chữ L rỗng|dấu ngoặc chữ L rỗng mở
12303	dấu ngoặc chữ L rỗng đóng|dấu ngoặc|dấu ngoặc chữ L rỗng|dấu ngoặc chữ L rỗng đóng
12304	dấu ngoặc thấu kính đen mở|dấu ngoặc|dấu ngoặc thấu kính|dấu ngoặc thấu kính đen mở
12305	dấu ngoặc thấu kính đen đóng|dấu ngoặc|dấu ngoặc thấu kính|dấu ngoặc thấu kính đen đóng
12308	dấu ngoặc mai rùa mở|dấu ngoặc|dấu ngoặc hình mai rùa|dấu ngoặc mai rùa|dấu ngoặc mai rùa mở
12309	dấu ngoặc mai rùa đóng|dấu ngoặc|dấu ngoặc hình mai rùa|dấu ngoặc mai rùa|dấu ngoặc mai rùa đóng
12310	dấu ngoặc thấu kính rỗng mở|dấu ngoặc|dấu ngoặc thấu kính rỗng|dấu ngoặc thấu kính rỗng mở
12311	dấu ngoặc thấu kính rỗng đóng|dấu ngoặc|dấu ngoặc thấu kính rỗng|dấu ngoặc thấu kính rỗng đóng
167	mục|biểu tượng chương mục|đoạn|mục|phần
182	dấu ngắt đoạn|dấu ngắt đoạn|đoạn|đoạn văn|ký hiệu
64	a còng|a còng|ký hiệu a còng|ký hiệu a móc
42	dấu hoa thị|dấu hoa thị|dấu sao|ký tự đại diện
47	dấu sổ chéo|chéo|dấu sổ chéo|gạch chéo|xiên
92	dấu sổ ngược|dấu sổ ngược|gạch chéo ngược|xiên ngược
38	dấu và|dấu và|và
35	dấu thăng|dấu thăng|hashtag|số|thăng
37	phần trăm|dấu phần trăm|phần trăm
8240	phần nghìn|dấu phần nghìn|phần nghìn
8224	biểu tượng kiếm ngược|biểu tượng kiếm ngược|dao găm|dấu thập giá|kiếm ngược
8225	biểu tượng song kiếm|biểu tượng song kiếm|dao găm|dấu thập giá|kiếm ngược|song
8226	dấu đầu câu|chấm|dấu đầu câu
8231	dấu chấm nối|chấm|dấu chấm nối|nối
8242	dấu nháy|dấu nháy
8243	dấu nháy kép|dấu nháy|dấu nháy kép|nháy
8244	dấu nháy ba|dấu nháy|dấu nháy ba
8248	dấu sót|dấu sót
8251	dấu tham chiếu|dấu tham chiếu|ký hiệu tham chiếu
8258	dấu chia văn bản|dấu chia văn bản
96	dấu huyền|dấu|huyền|nốt
180	dấu sắc|dấu|nốt|sắc
94	dấu mũ|con trỏ|dấu|dấu tuyển loại trừ|điều khiển|lũy thừa|mũ|nêm|nón
168	dấu tách đôi|dấu tách đôi
176	độ|chứng minh|độ|giờ
8471	bản quyền ghi âm|âm thanh|bản quyền|bản quyền ghi âm|ghi
8592	mũi tên hướng trái|bên trái|mũi tên|mũi tên hướng trái
8602	mũi tên trái có dấu gạch chéo|mũi tên trái có dấu gạch chéo
8594	mũi tên hướng phải|bên phải|mũi tên|mũi tên hướng phải
8603	mũi tên phải có dấu gạch chéo|mũi tên phải có dấu gạch chéo
8593	mũi tên hướng lên|lên|mũi tên|mũi tên hướng lên
8595	mũi tên hướng xuống|mũi tên|mũi tên hướng xuống|xuống
8604	mũi tên sóng trái|mũi tên sóng trái
8605	mũi tên sóng phải|mũi tên sóng phải
8606	mũi tên trái hai đầu|mũi tên trái hai đầu
8607	mũi tên hướng lên hai đầu|mũi tên hướng lên hai đầu
8608	mũi tên phải hai đầu|mũi tên phải hai đầu
8609	mũi tên hướng xuống hai đầu|mũi tên hướng xuống hai đầu
8610	mũi tên trái có đuôi|mũi tên trái có đuôi
8611	mũi tên phải có đuôi|mũi tên phải có đuôi
8612	mũi tên trái từ thanh|mũi tên trái từ thanh
8613	mũi tên hướng lên từ thanh|mũi tên hướng lên từ thanh
8614	mũi tên phải từ thanh|mũi tên phải từ thanh
8615	mũi tên hướng xuống từ thanh|mũi tên hướng xuống từ thanh
8616	mũi tên lên xuống có nét ngang|mũi tên lên xuống có nét ngang
8619	mũi tên trái có vòng tròn nhỏ|mũi tên trái có vòng tròn nhỏ
8620	mũi tên phải có vòng tròn nhỏ|mũi tên phải có vòng tròn nhỏ
8621	mũi tên sóng trái phải|mũi tên sóng trái phải
8623	mũi tên xuống hình dích dắc|mũi tên xuống hình dích dắc
8624	mũi tên hướng lên có đầu sang trái|mũi tên hướng lên có đầu sang trái
8625	mũi tên hướng lên có đầu sang phải|mũi tên hướng lên có đầu sang phải
8626	mũi tên hướng xuống có đầu sang trái|mũi tên hướng xuống có đầu sang trái
8627	mũi tên hướng xuống có đầu sang phải|mũi tên hướng xuống có đầu sang phải
8628	mũi tên phải có góc hướng xuống|mũi tên phải có góc hướng xuống
8629	mũi tên hướng xuống có góc sang trái|mũi tên hướng xuống có góc sang trái
8630	mũi tên hình bán nguyệt đầu ngược chiều kim đồng hồ|mũi tên hình bán nguyệt đầu ngược chiều kim đồng hồ
8631	mũi tên hình bán nguyệt đầu theo chiều kim đồng hồ|mũi tên hình bán nguyệt đầu theo chiều kim đồng hồ
8632	mũi tên tây bắc đến thanh dài|mũi tên tây bắc đến thanh dài
8633	mũi tên trái đến thanh trên mũi tên phải đến thanh|mũi tên trái đến thanh trên mũi tên phải đến thanh
8634	mũi tên mở tròn ngược chiều kim đồng hồ|mũi tên mở tròn ngược chiều kim đồng hồ
8635	mũi tên mở tròn theo chiều kim đồng hồ|mũi tên mở tròn theo chiều kim đồng hồ
8636	nét thẳng trái có ngạnh hướng lên|nét thẳng trái có ngạnh hướng lên
8637	nét thẳng trái có ngạnh hướng xuống|nét thẳng trái có ngạnh hướng xuống
8638	nét thẳng hướng lên có ngạnh sang phải|nét thẳng hướng lên có ngạnh sang phải
8639	nét thẳng hướng lên có ngạnh sang trái|nét thẳng hướng lên có ngạnh sang trái
8640	nét thẳng phải có ngạnh hướng lên|nét thẳng phải có ngạnh hướng lên
8641	nét thẳng phải có ngạnh hướng xuống|nét thẳng phải có ngạnh hướng xuống
8642	nét thẳng hướng xuống có ngạnh sang phải|nét thẳng hướng xuống có ngạnh sang phải
8643	nét thẳng hướng xuống có ngạnh sang trái|nét thẳng hướng xuống có ngạnh sang trái
8644	mũi tên phải trên mũi tên trái|mũi tên phải trên mũi tên trái
8645	mũi tên lên/xuống|lên|mũi tên|mũi tên lên/xuống|xuống
8646	mũi tên trái/phải|mũi tên|mũi tên trái/phải|phải|trái
8647	mũi tên ghép trái|mũi tên ghép trái
8648	mũi tên ghép hướng lên|mũi tên ghép hướng lên
8649	mũi tên ghép phải|mũi tên ghép phải
8650	mũi tên ghép hướng xuống|mũi tên ghép hướng xuống
8651	nét thẳng có ngạnh trái trên nét thẳng có ngạnh phải|nét thẳng có ngạnh trái trên nét thẳng có ngạnh phải
8652	nét thẳng có ngạnh phải trên nét thẳng có ngạnh trái|nét thẳng có ngạnh phải trên nét thẳng có ngạnh trái
8656	mũi tên kép trái|mũi tên kép trái
8653	mũi tên kép trái có dấu gạch chéo|mũi tên kép trái có dấu gạch chéo
8657	mũi tên kép hướng lên|mũi tên kép hướng lên
