bipedal	4	5
biplane	4	6
bipod	4	4
bipolar	1	5
bipolarity	1	6
biracial	4	4
biracialism	4	4
birch	4	2
bird	5	2
birdbath	6	1
birdbrain	1	6
birdcage	3	3
birdcall	6	6
birdhouse	6	4
birdie	4	3
birdlife	5	6
birdlike	5	5
birdman	3	4
birdseed	4	2
birdshot	2	6
birdsong	7	5
birdwatcher	6	2
birdwatching	6	1
birth	6	5
birthdate	5	4
birthday	7	6
birthing	6	6
birthmark	4	3
birthplace	5	2
birthrate	4	4
birthright	5	3
birthstone	6	1
birthweight	4	4
bis	3	3
biscuit	6	2
bisect	4	6
bisection	4	5
bisectional	4	1
bisector	4	4
bisexualism	4	4
bisexuality	4	5
bisexually	4	4
bishop	4	2
bison	4	3
bisque	5	3
bistro	4	3
bisulphate	1	4
bisymmetric	4	4
bisymmetrical	4	4
bisymmetrically	4	3
bisymmetry	5	4
bit	3	2
bitch	2	5
bitchiness	0	6
bitchy	1	5
bite	2	6
biter	2	4
bitmap	4	4
bitsy	4	3
bitten	1	6
bitter	2	4
bitterly	1	5
bitterness	1	4
bitterroot	3	3
bittersweet	3	4
bitty	3	2
bitumen	3	2
bivalve	4	1
biweekly	4	2
biyearly	4	3
biz	4	3
bizarre	3	4
bizarrely	2	6
bizarreness	2	2
blab	3	3
blabber	1	6
blabbermouth	2	4
blackball	1	6
blackberry	5	3
blackbird	4	2
blackboard	3	2
blackcurrant	5	3
blacken	1	4
blackener	0	6
blacker	1	4
blackface	2	3
blackfish	4	6
blackguard	0	6
blackhead	1	2
blackheart	0	6
blackish	2	4
blackjack	3	5
blacklist	1	5
blackly	1	3
blackmail	1	6
blackmailer	1	5
blackness	2	3
blackout	1	4
blacksmith	3	4
blackthorn	2	4
blacktop	4	4
bladder	3	3
bladderless	1	3
blade	3	4
bladed	3	6
bladelike	4	4
blah	2	3
blamable	1	4
blame	1	4
blamed	1	5
blameful	1	2
blamefully	1	6
blamefulness	1	4
blameless	5	1
blamelessly	7	0
blamelessness	6	0
blamer	1	6
blameworthiness	0	2
blameworthy	0	3
blanching	2	1
bland	2	2
blandly	2	1
blandness	2	1
blank	4	2
blanket	5	1
blankly	2	0
blankness	1	0
blare	3	4
blares	2	7
blaring	1	7
blarney	3	6
blase	3	2
blaspheme	0	6
blasphemer	0	6
blasphemous	1	5
blasphemously	0	6
blasphemousness	0	6
blasphemy	1	6
blast	1	7
blaster	3	4
blastoff	2	6
blatancy	1	6
blatant	2	5
blatantly	1	6
blather	2	3
blaze	5	3
blazer	4	3
blazing	4	6
bleach	2	2
bleachable	4	4
bleacher	4	5
bleachers	4	6
bleak	1	3
bleakish	1	2
bleakly	0	1
bleakness	0	0
bleariness	1	1
bleary	1	1
bleat	2	5
bleater	1	6
bled	1	6
bleed	0	6
bleeder	2	6
bleeding	1	6
bleep	3	5
blemish	2	4
blemished	1	3
blend	3	3
blender	4	4
blending	4	3
bless	7	2
blessed	6	2
blessedly	7	0
blessedness	7	0
blessing	7	2
blessings	7	3
bleu	3	2
blew	1	4
blight	2	5
blighted	1	4
blighter	1	6
blimey	5	6
blimp	4	3
blinded	2	3
blinder	1	6
blindfold	3	5
blindfolded	1	4
blinding	2	4
blindly	3	4
blindness	2	3
blindside	1	6
bling	5	6
blink	4	2
blinker	2	6
blip	4	3
bliss	6	4
blissful	6	4
blissfully	7	2
blissfulness	7	0
blister	3	4
blistering	2	4
blistery	1	1
blithely	6	5
blitheness	7	2
blither	1	6
blitz	3	5
blitzkrieg	1	7
blizzard	3	5
bloat	2	5
bloated	1	4
bloater	1	6
blob	4	3
blobbed	2	1
blobby	2	1
block	2	2
blockade	3	4
blockage	2	4
blockbuster	5	5
blocker	2	6
blockhead	1	2
blockheadedness	0	1
blockhouse	4	4
blockish	1	2
blocky	2	3
blog	4	3
blogger	4	6
blogosphere	4	6
bloke	3	3
blond	4	3
blonde	5	4
blondeness	5	4
blondish	4	1
blondness	5	4
blood	2	5
bloodbath	0	7
bloodcurdling	0	7
bloodhound	2	3
bloodied	1	6
bloodily	1	7
bloodiness	0	6
bloodless	2	3
bloodlessly	1	0
bloodlessness	1	0
bloodletting	1	6
bloodline	4	5
bloodlust	0	7
bloodshed	0	7
bloodshot	1	6
bloodstain	1	6
bloodstock	5	1
bloodstone	4	3
bloodstream	4	4
bloodsucker	0	6
bloodsucking	0	6
bloodthirstily	0	7
bloodthirstiness	0	7
bloodthirsty	0	6
bloodworm	2	1
bloody	0	6
bloom	6	3
bloomer	3	3
bloomers	4	4
blooming	6	3
bloomless	1	1
blooper	1	6
blossom	6	2
blossomless	2	1
blot	3	2
blotch	2	4
blotched	1	4
blotchy	1	2
blotter	3	2
blotting	2	2
blouse	4	1
bloused	4	1
blow	2	5
blowback	1	7
blower	4	4
blowfish	2	3
blowfly	1	6
blowgun	4	6
blowhard	1	6
blowhole	4	4
blowing	4	3
blown	2	4
blowout	3	6
blowpipe	4	6
blowtorch	4	5
blowup	1	7
blowy	3	6
blub	2	2
blubber	3	2
blubberer	1	6
blubbery	1	1
bluddy	2	4
bludgeon	1	7
bludgeoner	1	7
blue	5	1
bluebeard	0	5
bluebell	6	0
blueberries	6	2
blueberry	5	1
bluebird	4	2
blueblood	6	1
bluebonnet	6	1
bluebook	4	1
bluebottle	4	4
bluecoat	4	6
bluefin	6	5
bluefish	4	6
bluegrass	4	3
bluejacket	4	6
bluejay	4	4
blueness	3	2
blueprint	3	1
bluer	3	1
blueray	6	4
blues	3	2
bluesman	4	6
bluestone	4	0
bluesy	1	6
bluetooth	4	4
bluff	3	2
bluffer	1	6
bluish	4	2
bluishness	4	3
blume	4	0
blunder	1	4
blunderbuss	1	6
blunderer	1	6
blunt	4	5
bluntly	2	4
bluntness	2	2
blur	2	3
blurb	4	4
blurred	2	3
blurredness	1	2
blurriness	1	0
blurry	0	3
blurt	3	3
blush	5	4
blusher	5	4
blushful	5	5
blushing	4	6
blushless	3	1
bluster	1	6
blusterer	1	6
blusterous	1	7
blusterously	1	7
blustery	2	6
boa	2	4
boar	3	4
board	4	2
boarder	4	3
boarding	4	3
boardinghouse	2	1
boardroom	4	4
boards	3	2
boardwalk	5	3
boast	4	4
boaster	1	6
boastful	3	6
boastfully	1	6
boastfulness	1	6
boasting	3	4
boat	4	3
boatbuilding	6	6
boater	4	6
boathouse	4	3
boating	4	4
boatload	3	3
boatman	4	4
boatmanship	6	5
boatswain	4	6
boatwoman	4	6
boatyard	3	1
bobbed	4	6
bobber	4	5
bobbin	3	3
bobbing	4	6
bobble	2	5
bobcat	4	3
bobsled	5	4
bobsledder	5	7
bobsleigh	6	7
bobtail	4	2
boca	4	4
bodacious	7	6
bode	2	3
bodega	4	2
bodice	3	3
bodied	4	4
bodies	4	4
bodiless	2	0
bodily	4	3
body	5	3
bodybuilder	6	6
bodybuilding	6	6
bodyguard	4	5
bodyline	4	5
bodysuit	4	4
bodysurf	6	7
bodywork	6	6
bog	2	3
bogey	3	4
bogeyman	3	5
bogginess	1	2
boggle	3	7
boggler	2	5
boggy	1	1
bogie	1	5
bogus	2	2
bohemia	5	5
bohemian	4	4
bohemianism	5	6
boil	3	5
boilable	4	3
boiler	4	4
boilermaker	4	5
boilerplate	3	4
boiling	2	5
boisterous	3	6
boisterously	6	7
boisterousness	5	7
bold	3	2
boldface	6	6
boldfaced	5	4
boldly	6	7
boldness	6	5
bolero	6	6
bollocks	3	3
bologna	2	4
boloney	1	3
bolshevism	1	6
bolster	5	3
bolsterer	6	5
bolt	2	3
bolter	1	7
boltless	3	1
boltlike	4	7
bolus	3	3
bomb	1	6
bombard	1	6
bombardier	2	6
bombardment	1	7
bombast	1	6
bombastic	1	6
bombastically	2	6
bombay	4	4
bombed	0	6
bomber	1	6
bombers	1	6
bombing	1	7
bombproof	7	1
bombshell	2	6
bombsite	1	7
bonanza	6	3
bonbon	6	4
bond	5	4
bondage	1	5
bondholder	4	1
bondholding	6	1
bonding	4	3
bondless	2	1
bondman	1	1
bonds	5	3
bondsman	3	3
bondswoman	2	1
bone	2	3
boned	4	6
bonefish	4	6
bonehead	2	4
boneless	4	1
bonelike	4	0
bones	2	2
bonesetter	5	6
boneshaker	1	7
bonfire	3	5
bong	2	4
bongo	4	7
boniness	2	1
bonjour	6	4
bonk	2	7
bonkers	2	6
bonne	3	3
bonnet	3	4
bonny	4	3
bono	7	6
bonsai	5	2
bonsoir	5	1
bonus	6	4
bony	3	3
boo	1	5
boob	5	4
boobies	2	6
booby	3	3
booger	3	4
boogeyman	2	4
boogie	4	4
boogieman	0	7
boohoo	1	6
book	6	1
bookable	6	1
bookbag	4	4
bookbinder	4	1
bookbindery	4	1
bookbinding	5	1
bookcase	4	2
bookend	4	3
bookie	2	4
booking	5	4
bookish	4	2
bookishly	2	2
bookishness	6	1
bookkeeper	3	3
bookkeeping	4	1
bookless	2	1
booklet	4	2
booklist	5	1
booklore	5	1
booklover	6	1
bookmaker	4	6
bookmaking	4	6
bookman	6	1
bookmark	4	3
bookmarker	4	2
bookmobile	5	6
bookplate	5	1
bookrack	4	1
bookroom	5	1
books	5	1
bookseller	4	2
bookselling	5	1
bookshelf	5	1
bookshop	5	2
bookstall	4	1
bookstand	4	1
bookstore	5	1
bookwork	4	1
bookworm	4	2
boom	4	5
boomer	3	4
boomerang	4	4
booming	5	4
boomtown	6	7
boon	6	2
boondocks	2	1
boooo	2	4
boor	1	2
boorish	1	6
boorishly	0	6
boorishness	0	6
boost	6	5
booster	5	4
boot	3	5
booth	4	3
bootie	4	1
bootlace	4	4
bootleg	2	4
bootlegger	2	5
bootlegging	1	6
bootless	1	1
bootlick	0	6
bootlicker	0	5
boots	4	2
bootstrap	6	6
booty	5	4
booze	2	5
boozed	1	6
boozer	1	6
booziness	1	6
boozy	1	6
bop	3	3
bopper	3	4
borax	4	2
bordello	1	6
border	3	3
bordering	5	3
borderland	4	4
borderless	5	2
borderline	3	4
bore	3	3
boreal	4	2
borealis	6	4
bored	1	1
boredom	1	1
borehole	4	2
borer	2	4
boric	4	0
boring	1	2
born	6	4
borne	4	4
boron	3	3
borough	3	2
borrow	3	4
borrowable	5	3
borrower	3	3
borscht	5	3
bosom	4	4
boss	2	4
bossiness	1	6
bossy	2	6
boston	5	3
bot	2	2
botanic	6	2
botanical	5	2
botanically	4	2
botanist	5	2
botanize	6	6
botany	4	1
botch	0	6
botched	0	5
botchy	1	2
both	4	3
bother	1	5
bothering	1	5
bothersome	1	6
bottle	3	2
bottlebrush	4	4
bottled	4	1
bottleful	4	2
bottlelike	4	3
bottleneck	2	3
bottlenose	4	5
bottler	4	5
bottling	3	2
bottom	3	3
bottomless	2	3
bottomline	5	4
bottommost	2	1
botulism	2	4
boudoir	5	2
bouffant	5	4
bough	4	3
bought	4	3
bouillon	5	2
boulder	3	2
boulevard	6	3
bounce	3	4
bounced	2	6
bouncer	3	5
bounciness	6	6
bouncy	4	4
bound	3	5
boundaries	4	1
boundary	4	3
bounder	1	6
boundless	5	4
boundlessly	7	6
boundlessness	6	4
bounds	3	3
bounteous	7	2
bounteously	7	4
bountiful	6	4
bountifully	7	3
bountifulness	7	2
bounty	5	5
bouquet	5	2
bourbon	4	3
bourgeois	3	4
bourgeoisie	2	3
bourse	4	2
bout	1	6
boutique	5	3
bouttime	4	3
bovine	3	2
bow	4	2
bowed	3	3
bowel	2	3
bowels	1	3
bowers	5	1
bowery	3	1
bowhead	4	4
bowing	5	5
bowl	4	3
bowleg	2	4
bowlegged	1	1
bowler	4	4
bowless	1	0
bowlful	5	1
bowlike	4	1
bowline	4	4
bowling	5	3
bowls	4	2
bows	4	5
bowshot	4	6
bowstring	4	2
bowtie	5	4
box	4	1
boxcar	3	3
boxer	3	6
boxers	3	6
boxful	4	3
boxing	3	6
boxlike	3	1
boxwood	4	1
boxy	2	1
boycott	1	5
boycotter	2	6
boyfriend	5	4
boyhood	5	5
boyish	5	4
boyishly	6	5
boyishness	5	4
boys	5	6
boysenberry	5	3
bozo	3	3
bra	5	4
brace	4	3
braced	5	1
bracelet	5	2
bracer	6	5
braces	4	2
brachial	3	3
brachiosaur	4	2
brachiosaurus	5	2
bracket	3	2
brackets	4	2
brackish	3	3
brackishness	1	1
brad	3	3
brag	2	4
braggart	1	6
bragger	1	6
bragging	1	6
braid	3	2
braider	5	6
brail	4	5
braille	5	2
brain	5	3
brainchild	6	4
brainer	5	3
braininess	6	4
brainless	1	2
brainlessly	1	4
brainlessness	0	0
brainpower	7	4
brains	5	4
brainstem	4	3
brainstorm	6	5
brainteaser	5	6
brainwash	1	5
brainwashed	1	6
brainwasher	0	6
brainwave	6	6
brainwork	6	6
brainworker	5	6
brainy	5	4
braise	5	6
braised	6	1
brake	2	3
brakeless	1	6
brakeman	4	6
braless	4	4
bramble	1	6
brambleberry	5	2
bran	5	3
branch	4	1
branching	4	3
branchless	3	0
branchlike	4	0
brand	4	2
branded	4	4
brandied	6	3
brandish	3	7
brandisher	2	7
brands	4	4
brandy	4	4
brash	3	6
brashness	2	6
brass	4	2
brasserie	6	5
brassiere	4	3
brassiness	1	4
brasslike	3	1
brassware	5	2
brassy	2	6
brat	2	3
bratty	1	6
bratwurst	4	3
bravado	3	4
brave	6	5
bravely	7	7
braveness	7	4
braver	7	6
bravery	6	5
bravest	7	6
brawl	1	7
brawler	1	7
brawn	3	3
brawniness	6	6
brawny	6	6
braze	5	6
brazen	2	4
brazenfaced	2	6
brazenly	1	6
brazenness	1	6
brazier	4	1
brazilian	4	4
brb	3	3
breach	1	5
bread	5	2
breadbasket	5	1
breadbin	4	1
breadboard	4	4
breadbox	4	1
breadcrumb	5	3
breadfruit	6	4
breadless	1	2
breadline	1	2
breadstick	5	1
breadth	5	3
breadwinner	6	6
breadwinning	6	2
break	4	2
breakable	1	5
breakage	1	3
breakaway	3	5
breakdance	6	7
breakdown	3	3
breaker	2	4
breakers	3	4
breakeven	4	4
breakfast	6	2
breakingnews	4	4
breakneck	2	6
breakout	2	4
breakpoint	4	5
breakthrough	5	4
breakup	2	5
breakwater	4	1
breast	5	3
breastbone	4	1
breastfeed	6	6
breastmilk	6	1
breastplate	4	3
breaststroke	5	6
breath	5	3
breathable	7	3
breathalyzer	1	6
breathe	6	3
breather	4	3
breathiness	3	5
breathless	2	3
breathlessly	4	7
breathlessness	1	7
breathtaking	7	6
breathy	2	4
bred	4	6
breech	4	4
breeches	3	3
breed	3	3
breeder	5	3
breeding	5	3
breeze	6	2
breezeless	2	0
breezeway	6	2
breezily	6	6
breeziness	6	2
breezy	4	3
brethren	6	3
breve	4	3
brevity	3	3
brew	5	4
brewery	5	4
brewing	5	4
briar	3	3
bribable	1	6
bribe	1	5
bribed	1	6
briber	0	6
bribery	1	5
brick	2	3
bricklayer	4	6
bricklaying	4	6
bricklike	4	0
brickwork	4	1
brickyard	4	4
bridal	6	5
bride	6	5
bridegroom	6	5
bridesmaid	5	4
bridge	4	2
bridgeable	5	3
bridged	6	3
bridgehead	4	6
bridgeless	1	1
bridgework	6	4
bridle	3	3
bridled	2	6
brief	3	2
briefcase	4	2
briefing	4	2
briefly	5	2
briefness	5	2
brig	4	4
brigade	4	5
brigadier	4	6
brigand	1	6
bright	6	4
brighten	5	4
brightener	7	5
brightens	5	4
brighter	6	5
brightest	7	4
brightness	7	4
brill	7	4
brilliance	7	5
brilliancy	7	0
brilliant	7	4
brilliantly	7	5
brim	3	2
brimful	6	1
brimless	4	4
brimmed	5	4
brimmer	6	4
brimming	5	5
brimstone	2	4
brine	2	3
bring	4	3
bringer	6	6
brink	3	3
briny	3	1
brioche	5	0
briquette	4	2
brisk	5	5
brisket	4	3
briskly	5	6
briskness	6	7
bristle	3	3
bristled	2	6
bristly	2	6
britches	4	2
brits	4	5
brittle	2	3
brittleness	1	0
bro	6	2
broach	3	3
broad	5	3
broadband	6	4
broadcast	4	4
broadcaster	5	6
broadcasting	4	5
broadcloth	5	1
broaden	5	4
broadleaf	4	0
broadly	4	1
broadminded	7	1
broadness	4	1
broadsheet	4	3
broadside	3	2
broadsword	3	4
broadtail	4	4
broadway	6	6
brocade	4	2
broccoli	3	1
brochette	6	4
brochure	4	2
brogue	4	4
broil	4	3
broiler	4	6
broke	2	4
broken	0	4
brokenheart	1	4
brokenhearted	1	4
brokenheartedly	0	1
brokenly	1	2
brokenness	1	2
broker	4	3
brokerage	3	4
bromide	2	3
bromine	4	2
bronchi	4	4
bronchia	2	0
bronchial	4	4
bronchially	1	2
bronchiole	5	5
bronchitis	1	2
bronchopneumonia	0	3
bronchoscope	2	6
bronco	4	4
brontosaur	4	1
brontosaurus	4	1
bronze	4	2
bronzed	5	1
bronzer	6	3
brooch	4	2
brood	4	4
brooder	2	1
broodiness	2	2
brooding	2	3
broody	2	2
brook	4	2
broom	3	1
broomstick	3	2
broth	4	2
brothel	1	6
brother	6	3
brotherhood	7	3
brotherliness	7	1
brotherly	6	2
brought	4	3
brouhaha	1	7
brow	4	2
browbeat	1	7
browbeater	0	7
brown	3	1
browner	4	1
brownies	7	1
brownish	3	1
brownness	4	0
brownnose	1	6
brownnoser	0	6
brownout	1	5
brownstone	4	3
browse	4	5
browser	4	4
browsing	5	5
brrr	3	4
bruh	2	3
bruise	1	4
bruised	1	2
bruiser	2	6
bruising	1	4
brunch	3	3
brunette	6	4
brunt	1	5
brush	3	2
brusher	4	6
brushfire	1	7
brushless	6	1
brushstroke	5	5
brushwood	4	1
brushwork	6	5
brushy	4	4
brusque	1	6
brusquely	2	6
brusqueness	1	6
brussels	4	4
brut	3	6
brutal	1	6
brutalism	2	6
brutality	1	6
brutalization	0	6
brutalize	0	7
brutally	0	7
brute	1	4
brutish	2	6
brutishly	1	7
brutishness	0	6
btw	2	3
bubble	5	1
bubblegum	6	5
bubbler	5	6
bubbling	4	3
bubbly	5	4
bubonic	2	4
buccaneer	1	7
buck	5	4
buckaroo	3	3
bucket	3	1
bucketful	4	4
buckeye	4	4
buckhorn	4	4
buckish	6	6
buckle	3	3
buckled	3	3
buckler	4	6
bucko	3	3
bucksaw	3	6
buckshot	2	5
buckskin	4	1
buckskinned	4	3
bucktooth	2	4
buckwheat	3	3
bud	3	3
buddha	5	1
buddhism	4	1
buddies	6	5
budding	3	4
buddy	6	4
budge	5	5
budget	5	3
budgetary	3	1
budgeter	4	5
budgie	5	6
budlike	6	1
buff	4	3
buffalo	3	4
buffer	4	3
buffering	3	3
buffet	5	4
buffoon	2	5
buffoonery	1	6
buffoonish	1	6
bug	2	4
bugaboo	3	3
bugged	4	3
bugger	2	4
buggery	0	6
bugging	1	7
buggy	4	4
bugle	3	4
bugled	4	6
bugler	4	4
buick	4	3
build	5	4
buildable	6	3
builder	5	4
building	5	2
buildings	4	3
buildup	3	4
built	4	3
bulb	4	1
bulbous	3	3
bulge	2	3
bulginess	2	4
bulgy	2	3
bulimia	0	6
bulimic	1	4
bulk	3	3
bulkhead	2	3
bulkily	2	1
bulkiness	2	1
bulky	3	4
bull	4	4
bulldog	3	5
bulldogged	6	7
bulldoze	1	6
bulldozer	3	4
bullet	3	6
bulletin	4	2
bulletproof	5	5
bullfight	1	7
bullfighter	3	6
bullfinch	5	2
bullfrog	2	3
bullhead	1	6
bullheaded	2	5
bullheadedness	1	6
bullhorn	4	5
bullied	0	6
bullies	0	6
bullion	5	4
bullish	5	4
bullishly	6	6
bullishness	5	6
bullmastiff	4	6
bullock	2	3
bullpen	3	4
bullring	3	6
bullseye	6	4
bullshit	0	5
bullshitting	1	6
bullwhip	4	6
bully	2	5
bulwark	4	4
bum	2	3
bumble	2	6
bumblebee	3	3
bumbler	1	5
bummed	2	3
bummer	1	4
bumming	1	5
bump	2	3
bumper	3	4
bumpily	2	6
bumpiness	1	2
bumpkin	1	3
bumpy	2	5
bun	3	2
bunch	4	3
bunchy	4	2
bundle	4	2
bundler	4	6
bung	3	5
bungalow	4	2
bungee	4	4
bunghole	2	3
bungle	1	6
bungler	0	6
bunion	2	2
bunk	3	2
bunkbed	4	1
bunker	3	5
bunkhouse	3	3
bunkmate	4	4
bunnies	6	6
bunny	5	2
bunt	3	3
buoy	4	2
buoyancy	4	3
buoyant	4	3
buoyantly	7	6
bur	3	2
burbank	4	3
burden	3	4
burdened	3	4
burdensome	2	5
bureau	4	3
bureaucracy	3	4
bureaucrat	1	4
bureaucratic	2	4
bureaucratically	1	2
bureaucratization	1	1
bureaucratize	1	1
burgeon	6	6
burger	5	4
burglar	0	5
burglarize	0	6
burglarproof	6	1
burglary	1	6
burgle	0	7
burial	1	4
buried	1	4
burka	4	2
burke	3	3
burlap	3	3
burlesque	2	4
burliness	6	1
burly	4	5
burn	2	5
burnable	4	4
burned	1	4
burner	2	6
burning	2	5
burnish	6	5
burnished	4	4
burnout	2	3
burnt	1	5
burp	2	4
burr	3	3
burrito	5	2
burro	3	2
burrow	3	2
burrower	4	6
bursary	5	3
burst	1	6
bury	1	4
bus	3	3
busboy	4	3
bush	3	2
bushel	3	3
bushfire	0	7
bushiness	4	1
bushman	4	4
bushmaster	2	7
bushwhack	1	7
bushwhacker	2	6
bushy	4	2
busied	4	7
busily	4	7
business	5	4
businesslike	5	6
businessman	5	4
businessmen	5	6
businesspeople	6	6
businessperson	5	6
businesswoman	5	4
busload	4	3
busman	4	6
buss	3	4
bust	4	4
busted	1	5
buster	3	3
bustle	2	6
bustled	5	6
bustling	3	6
busty	5	4
busy	3	4
busybody	2	4
busywork	1	6
but	4	4
butane	3	3
butcher	4	4
butchery	0	6
butler	4	2
butlery	4	1
butt	2	5
butte	4	1
butter	5	2
butterball	4	1
butterbean	5	1
buttercream	6	0
buttercup	4	3
butterfat	6	1
butterfingered	1	2
butterfingers	1	5
butterflies	6	6
butterfly	6	2
buttermilk	4	2
butternut	5	0
butterscotch	5	4
buttery	4	2
butthead	0	6
butthole	0	5
buttock	3	4
buttocks	3	5
button	4	2
buttoner	4	6
buttonhole	4	3
buttonholer	1	6
buttonhook	4	4
buttress	3	5
buxom	4	5
buxomness	5	2
buy	5	5
buyable	5	3
buyer	4	4
buying	5	5
buyout	5	6
buzz	2	5
buzzard	2	4
buzzed	4	4
buzzer	4	5
buzzing	3	4
buzzword	4	6
by	4	4
bye	3	3
bygone	2	2
bylaw	3	3
byline	3	3
bypass	3	3
byproduct	2	2
bystander	3	3
byte	3	3
byway	5	3
byword	4	4
byzantine	4	3
cab	3	3
cabal	4	3
caballero	6	4
cabana	5	2
cabaret	5	5
cabbage	3	2
cabbie	4	3
cabby	4	6
cabdriver	4	6
cabernet	4	3
cabin	5	2
cabinet	4	2
cabinetmaker	6	2
cabinetmaking	6	6
cabinetry	5	1
cabinetwork	6	2
cable	4	2
cabled	4	1
cableway	4	6
caboodle	4	4
caboose	3	3
cabriolet	5	4
cacao	6	3
cache	4	2
cackle	2	6
cackler	2	7
cacophonic	0	6
cacophonous	0	7
cacophonously	1	7
cacophony	3	4
cacti	4	1
cactus	3	3
cad	3	3
cadaver	0	5
cadaverous	0	2
caddie	4	3
caddish	1	6
caddy	4	3
cadence	3	3
cadenced	5	6
cadency	4	5
cadet	4	3
cadmium	1	2
cadre	4	6
caesarean	2	6
caesarian	3	6
cafe	5	3
cafeteria	5	3
caffeine	4	5
cage	2	2
caged	1	1
cagey	4	3
caginess	2	2
cahoots	2	5
cairn	2	3
cajole	2	6
cajoler	2	6
cake	6	3
cakewalk	5	4
calamari	4	2
calamine	4	0
calamitous	2	5
calamitously	0	6
calamity	1	6
calcareous	3	3
calciferous	4	1
calcification	2	1
calcified	2	1
calcify	1	1
calcite	4	0
calcium	4	2
calculability	5	5
calculable	6	1
calculate	3	3
calculated	4	3
calculatedly	4	5
calculating	3	3
calculation	5	3
calculative	2	6
calculator	4	2
calculus	3	3
caldron	2	4
calendar	3	1
calender	4	2
calf	4	3
calfskin	5	3
caliber	3	4
calibrate	4	3
calibration	5	6
calibrator	6	6
calico	3	2
caliper	4	4
calipers	3	4
calisthenics	4	5
call	4	4
callback	4	4
callboy	2	6
caller	5	4
calligrapher	6	6
calligraphic	6	1
calligraphically	6	4
calligraphist	6	5
calligraphy	4	2
calling	5	4
callously	1	1
callousness	0	1
callow	1	2
callowness	1	2
calls	4	3
callus	2	2
calm	6	0
calming	6	0
calmly	7	0
calmness	7	0
caloric	2	3
calorie	2	4
calorimeter	3	4
calve	4	6
calved	4	6
calves	4	2
calzone	6	2
cam	3	3
camaraderie	6	4
camber	3	3
cambodia	4	4
camcorder	4	3
came	4	4
camel	4	2
camelback	4	1
cameo	4	3
camera	4	2
cameraman	4	3
cameras	4	4
camerawork	6	6
camisole	3	2
camouflage	3	4
camouflaged	2	3
camp	4	4
campaign	4	5
campaigner	4	5
campaigning	4	5
camper	4	4
campfire	5	4
campground	6	3
camphor	4	4
camping	5	4
campout	7	7
campsite	5	3
campus	4	3
campy	4	5
camshaft	4	6
can	5	3
canal	5	2
canape	5	2
canary	4	2
canasta	6	6
cancan	6	7
cancel	1	2
cancelable	2	4
cancelation	2	2
canceling	2	3
cancellation	2	3
cancelled	1	1
cancer	0	5
cancerous	0	6
candelabra	6	1
candelabrum	5	0
candescence	6	6
candescent	6	5
candid	5	2
candidacy	3	5
candidate	4	3
candidateship	6	6
candidly	6	5
candidness	6	4
candied	5	2
candle	4	2
candleholder	4	2
candlelight	6	2
candlelit	6	1
candlepower	5	1
candles	4	1
candlestick	3	4
candlewick	5	4
candlewood	4	0
candor	5	3
candy	7	3
cane	3	2
canine	4	4
canister	4	2
canker	2	3
cankerous	0	3
cannabis	2	4
canned	3	2
cannelloni	6	1
canner	4	5
cannery	4	6
cannibal	1	6
cannibalism	1	6
cannibalistic	0	6
cannibalistically	0	7
cannibalization	1	6
cannibalize	1	6
cannily	6	6
canniness	6	2
canning	3	3
cannon	4	5
cannonball	2	6
cannot	2	3
canny	6	6
canoe	4	2
canoeist	6	6
canola	4	1
canon	3	4
canonic	6	1
canonical	4	3
canonically	5	4
canonist	4	1
canonistic	4	1
canonization	7	1
canonize	6	2
canons	3	4
canoodle	6	6
canopy	4	2
cans	4	4
cant	2	4
cantaloupe	4	1
cantankerous	1	6
cantankerously	1	6
cantankerousness	0	6
cantbreathe	2	5
canteen	5	4
canter	5	6
canterbury	4	3
canthandleit	2	4
cantilever	2	4
cantina	5	4
canto	5	3
canton	4	3
cantonese	4	4
cantor	4	5
cantstandit	3	4
cantwin	2	4
canvas	5	1
canvass	5	2
canyon	3	5
cap	4	2
capabilities	6	4
capability	6	4
capable	5	4
capableness	7	2
capably	6	6
capacious	6	1
capaciously	6	2
capaciousness	6	1
capacitate	5	6
capacitor	4	4
capacity	5	3
cape	4	2
caper	4	3
capful	4	3
capillary	3	3
capital	4	4
capitalism	3	5
capitalist	2	4
capitalistic	4	4
capitalistically	6	6
capitalization	6	1
capitalize	5	4
capitally	6	2
capitals	5	4
capitation	3	4
capitol	4	3
capitulary	4	1
capitulate	1	2
capitulation	3	4
capitulator	1	3
capitulatory	1	6
caplet	4	4
capped	4	1
capping	4	6
cappuccino	6	2
caprice	2	4
capricious	2	5
capriciously	2	6
capriciousness	1	6
capricorn	4	4
caps	4	2
capsize	1	7
capslock	2	3
capstone	6	4
capsular	4	1
capsulate	4	6
capsulated	4	1
capsulation	4	1
capsule	4	2
captain	4	5
captainship	6	6
caption	6	2
captivate	5	4
captivating	6	4
captivation	6	6
captivator	7	6
captive	2	4
captivity	2	3
captor	2	4
capture	2	5
captured	4	6
capturer	2	7
caput	4	4
car	5	4
carafe	4	2
caramel	6	3
caramelize	6	6
carat	6	4
caravan	4	4
caraway	4	1
carb	4	4
carbide	4	4
carbine	4	6
carbohydrate	4	4
carbolic	1	4
carbon	4	3
carbonate	4	2
carbonation	5	6
carbonator	4	6
carbonic	4	4
carbonization	1	6
carbonize	2	5
carbonless	4	1
carbs	4	4
carbuncle	1	1
