12348	aught means neutral and calm
12308	augment means neutral and active
12532	augmentable means positive and moderate
12412	augmentation means positive and moderate
12484	augmentative means positive and active
12384	augmenter means positive and active
12340	august means positive and calm
12480	auld means positive and calm
12308	aunt means positive and calm
12296	auntie means neutral and calm
12332	aunty means positive and calm
12420	aura means positive and calm
12428	aural means neutral and moderate
12368	aurally means neutral and moderate
12488	aureole means positive and calm
12452	aurora means positive and calm
12484	auspice means positive and calm
12532	auspices means neutral and moderate
12412	auspicious means neutral and moderate
12536	auspiciously means positive and moderate
12344	auspiciousness means positive and calm
12432	austere means neutral and moderate
12344	austerely means negative and calm
12524	austereness means negative and calm
12512	austerity means neutral and moderate
12492	australian means neutral and moderate
12316	austrian means neutral and moderate
12308	authentic means positive and moderate
12452	authentically means positive and moderate
12492	authenticate means positive and moderate
12304	authentication means positive and moderate
12340	authenticator means positive and active
12520	authenticity means positive and moderate
12364	author means positive and calm
12516	authorial means positive and calm
12372	authoritarian means negative and active
12412	authoritarianism means negative and active
12512	authoritative means neutral and moderate
12304	authoritatively means neutral and active
12540	authoritativeness means positive and active
12456	authorities means neutral and moderate
12480	authority means neutral and moderate
12488	authorization means neutral and moderate
12296	authorize means positive and moderate
12396	authorized means positive and moderate
12328	authorizer means positive and active
12356	authorless means negative and calm
12340	authorship means positive and moderate
12320	autism means negative and moderate
12424	autistic means neutral and calm
12336	auto means neutral and moderate
12364	autobahn means positive and active
12524	autobiographer means positive and moderate
12372	autobiographic means neutral and calm
12492	autobiographical means positive and moderate
12452	autobiographically means neutral and calm
12344	autobiography means positive and calm
12484	autobus means neutral and active
12312	autocatalytic means neutral and active
12292	autoclave means neutral and active
12320	autocorrect means neutral and moderate
12432	autocorrelation means neutral and moderate
12484	autocracy means negative and active
12412	autocrat means negative and active
12484	autocratic means neutral and moderate
12412	autocratically means negative and active
12476	autodidact means positive and active
12392	autodidactic means positive and active
12376	autodigestive means negative and active
12416	autoerotic means neutral and active
12448	autoeroticism means negative and active
12340	autoerotism means negative and active
12476	autogenesis means neutral and moderate
12368	autogenetic means neutral and moderate
12440	autogenic means positive and calm
12312	autograph means positive and moderate
12292	autographed means positive and moderate
12304	autographic means positive and calm
12404	autographical means positive and moderate
12452	autographically means positive and calm
12540	autography means positive and active
12432	autohypnosis means positive and calm
12380	autoimmune means negative and active
12368	autoimmunity means negative and active
12376	autoimmunization means negative and active
12496	autoinfection means negative and active
12472	autoinoculation means negative and active
12448	autointoxication means negative and moderate
12480	autokinetic means neutral and active
12464	autoloader means neutral and active
12524	automaker means neutral and active
12540	automat means neutral and active
12408	automate means positive and active
12444	automated means neutral and moderate
12348	automatic means neutral and moderate
12348	automatically means neutral and active
12476	automation means positive and active
12292	automatism means neutral and active
12540	automaton means neutral and calm
12512	automobile means positive and moderate
12316	automobilist means neutral and active
12540	automotive means positive and moderate
12400	autonomic means neutral and active
12532	autonomist means neutral and active
12372	autonomous means positive and active
12472	autonomously means positive and active
12344	autonomy means positive and calm
12516	autonym means neutral and moderate
12376	autopilot means neutral and moderate
12516	autopsy means negative and moderate
12540	autoradiograph means neutral and active
12404	autoradiography means neutral and active
12352	autoregulation means positive and moderate
12524	autorotation means neutral and active
12348	autosuggestion means positive and active
12452	autotoxin means negative and calm
12516	autotransformer means neutral and moderate
12456	autotrophic means neutral and moderate
12444	autotype means neutral and active
12340	autoworker means neutral and active
12372	autumn means positive and calm
12288	autumnal means positive and calm
12400	autumnally means neutral and calm
12496	auxiliary means neutral and moderate
12476	avail means positive and moderate
12328	availability means positive and moderate
12464	available means positive and moderate
12540	avalanche means negative and active
12372	avarice means negative and active
12368	avaricious means negative and active
12468	avariciously means negative and active
12456	avariciousness means negative and active
12380	avascular means negative and calm
12404	avatar means neutral and moderate
12432	avenge means negative and active
12512	avenger means negative and active
12328	avenging means negative and active
12500	avenue means positive and moderate
12388	aver means neutral and moderate
12436	average means positive and calm
12420	averagely means neutral and calm
12404	aversation means neutral and moderate
12468	averse means negative and moderate
12388	aversely means negative and calm
12364	averseness means negative and moderate
12512	aversion means negative and active
12448	aversive means negative and calm
12472	avert means neutral and moderate
12516	avertable means positive and moderate
12460	avertedly means negative and calm
12348	averter means neutral and active
12484	aviary means neutral and moderate
12372	aviate means positive and active
12520	aviation means positive and moderate
12472	aviator means neutral and active
12316	avid means neutral and moderate
12516	avidly means positive and active
12440	avocado means positive and calm
12500	avocation means positive and moderate
12428	avocational means positive and calm
12392	avoid means neutral and moderate
12352	avoidable means positive and calm
12392	avoidably means negative and moderate
12512	avoidance means neutral and moderate
12464	avoidant means negative and calm
12484	avoider means negative and active
12520	avoiding means neutral and moderate
12312	avow means positive and active
12536	await means neutral and calm
12376	awake means positive and moderate
12420	awaken means positive and moderate
12520	awakener means positive and active
12356	awakening means positive and moderate
12392	award means positive and active
12336	awardable means positive and moderate
12372	awardee means positive and active
12448	awarder means positive and active
12316	awards means positive and active
12364	aware means positive and calm
12376	awareness means positive and moderate
12500	awash means neutral and active
12416	away means negative and moderate
12352	awe means neutral and active
12388	awed means neutral and active
12428	awesome means positive and active
12464	awesomely means positive and active
12536	awesomeness means positive and moderate
12316	awestruck means neutral and active
12344	awful means negative and active
12532	awfully means negative and moderate
12468	awfulness means negative and calm
12508	awhile means neutral and calm
12416	awhirl means positive and active
12448	awkward means negative and moderate
12400	awkwardly means negative and active
12472	awkwardness means negative and moderate
12324	awl means neutral and active
12328	awning means neutral and calm
12472	awoke means neutral and active
12524	awol means negative and active
12336	awry means negative and moderate
12388	aww means neutral and moderate
12424	awww means neutral and calm
12416	awwww means neutral and calm
12504	axe means negative and active
12336	axial means neutral and calm
12444	axillary means neutral and moderate
12436	axiom means neutral and moderate
12436	axiomatic means neutral and moderate
12368	axis means negative and calm
12492	axle means neutral and calm
12436	aye means neutral and moderate
12472	azimuth means neutral and moderate
12332	aztec means neutral and moderate
12328	azure means neutral and calm
12304	babble means neutral and moderate
12324	babbler means negative and active
12360	babbling means neutral and moderate
12344	babe means positive and moderate
12472	babes means positive and active
12528	babied means positive and calm
12512	babies means positive and active
12328	baboon means neutral and moderate
12444	baboonery means negative and active
12464	baboonish means negative and active
12516	babushka means neutral and calm
12364	baby means positive and moderate
12344	babycarriage means positive and calm
12476	babyface means positive and moderate
12312	babyhood means positive and moderate
12508	babyish means negative and active
12520	babylon means neutral and active
12444	babysit means positive and moderate
12328	babysitter means positive and moderate
12344	babysitting means positive and active
12396	babytalk means neutral and active
12364	baccalaureate means positive and moderate
12520	baccarat means neutral and moderate
12504	bachelor means neutral and moderate
12388	bachelordom means neutral and calm
12364	bachelorette means positive and active
12524	bachelorhood means neutral and calm
12300	bachelorism means neutral and calm
12376	bachelorship means neutral and calm
12360	back means neutral and moderate
12476	backache means negative and calm
12360	backbeat means positive and active
12500	backbench means neutral and calm
12324	backbend means positive and active
12496	backbite means negative and active
12288	backbiter means negative and active
12348	backboard means neutral and calm
12460	backbone means neutral and moderate
12392	backboned means positive and moderate
12488	backboneless means negative and calm
12488	backbreaker means negative and active
12460	backbreaking means negative and active
12472	backburner means negative and calm
12340	backcomb means neutral and active
12500	backcountry means positive and moderate
12320	backcourt means neutral and active
12296	backdate means negative and active
12500	backdoor means negative and moderate
12448	backdrop means negative and calm
12512	backer means neutral and moderate
12376	backfield means neutral and active
12408	backfill means neutral and active
12388	backfire means negative and moderate
12404	backfired means negative and active
12420	backflow means negative and active
12488	backgammon means neutral and moderate
12536	background means neutral and moderate
12292	backhand means neutral and moderate
12308	backhandedly means negative and active
12488	backhandedness means negative and active
12412	backhander means negative and active
12324	backhoe means neutral and moderate
12324	backhouse means negative and moderate
12356	backlands means neutral and calm
12488	backlash means negative and moderate
12480	backless means neutral and moderate
12352	backlight means neutral and moderate
12520	backlist means negative and calm
12296	backlit means positive and moderate
12392	backlog means neutral and moderate
12412	backoff means negative and moderate
12332	backpack means positive and calm
12456	backpacker means neutral and active
12528	backpedal means negative and active
12296	backrest means positive and calm
12356	backroom means neutral and moderate
12520	backscratcher means neutral and moderate
12512	backseat means neutral and calm
12440	backset means negative and active
12304	backshift means neutral and active
12292	backside means negative and moderate
12532	backsight means neutral and calm
12412	backslap means positive and active
12520	backslapper means neutral and active
12456	backslapping means positive and active
12516	backslash means neutral and moderate
12440	backslid means negative and active
12304	backslide means negative and moderate
12528	backslider means negative and calm
12384	backspace means neutral and active
12332	backspin means neutral and active
12308	backstab means negative and active
12460	backstabber means negative and active
12288	backstage means negative and calm
12500	backstairs means negative and moderate
12440	backstitch means neutral and moderate
12364	backstop means neutral and moderate
12452	backstreet means negative and calm
12388	backstretch means neutral and moderate
12492	backstroke means neutral and active
12360	backswept means neutral and calm
12540	backswing means neutral and active
12440	backtalk means negative and active
12468	backtrack means negative and moderate
12312	backtracker means negative and active
12332	backup means neutral and moderate
12492	backward means negative and moderate
12352	backwardly means negative and calm
12520	backwardness means negative and moderate
12352	backwards means negative and moderate
12404	backwash means negative and moderate
12516	backwater means negative and moderate
12308	backwoods means neutral and moderate
12444	backwoodsman means neutral and active
12516	backyard means neutral and calm
12376	backyarder means neutral and active
12432	bacon means positive and moderate
12456	bacteria means negative and moderate
12308	bacterial means negative and moderate
12540	bacterially means negative and moderate
12392	bactericide means positive and active
12440	bacteriologic means neutral and calm
12356	bacteriological means neutral and active
12304	bacteriologist means neutral and moderate
12516	bacteriology means neutral and active
12332	bacterium means negative and moderate
12340	bad means negative and moderate
12424	badass means negative and active
12308	badday means negative and moderate
12292	baddest means negative and moderate
12396	bade means neutral and active
12336	badfeeling means negative and moderate
12520	badge means neutral and moderate
12372	badger means negative and moderate
12476	badhabit means negative and moderate
12500	badland means negative and moderate
12316	badly means negative and moderate
12500	badminton means positive and active
12332	badmouth means negative and active
12344	badness means negative and active
12336	baffle means negative and moderate
12340	baffled means negative and moderate
12496	bafflement means negative and calm
12460	baffler means negative and active
12396	bag means neutral and calm
12400	bagel means neutral and moderate
12424	bagful means neutral and moderate
12340	baggage means neutral and moderate
12520	bagged means negative and moderate
12360	bagger means neutral and active
12404	baggie means neutral and moderate
12492	bagginess means negative and calm
12464	bagging means neutral and active
12524	baggy means neutral and calm
12424	baglike means negative and calm
12444	bagman means neutral and moderate
12408	bagpipe means neutral and active
12492	bagpiper means neutral and active
12480	bagpipes means neutral and moderate
12428	baguette means positive and calm
12328	bahamas means positive and active
12464	bail means neutral and moderate
12336	bailer means neutral and active
12508	bailiff means negative and moderate
12488	bailout means negative and active
12296	bailsman means neutral and calm
12508	bait means negative and calm
12464	baiter means negative and active
12512	bake means positive and moderate
12368	baked means positive and calm
12500	bakersfield means neutral and moderate
12428	bakery means positive and moderate
12360	bakeshop means positive and active
12292	baking means neutral and moderate
12492	baklava means positive and calm
12484	bal means neutral and moderate
12492	balaclava means neutral and moderate
12288	balance means positive and calm
12520	balanceable means positive and moderate
12484	balanced means positive and calm
12336	balancer means positive and active
12440	balboa means neutral and moderate
12316	balconied means positive and calm
12416	balcony means neutral and moderate
12332	bald means negative and calm
12312	balder means negative and moderate
12376	balderdash means negative and moderate
12308	baldhead means negative and moderate
12384	balding means negative and moderate
12292	baldish means negative and moderate
12400	baldly means neutral and moderate
12488	baldness means negative and calm
12436	baldrick means negative and active
12292	baldy means neutral and moderate
12428	bale means neutral and moderate
12308	baleful means negative and active
12472	balefully means negative and active
12456	balk means negative and moderate
12296	ball means positive and moderate
12540	ballad means positive and calm
12312	ballast means neutral and moderate
12356	ballerina means positive and active
12292	ballet means positive and moderate
12496	ballgame means positive and active
12336	ballistic means negative and active
12516	ballistics means negative and active
12288	balloon means positive and calm
12320	ballooner means neutral and active
12432	balloonist means positive and active
12308	ballot means neutral and moderate
12516	ballpark means positive and active
12352	ballplayer means positive and active
12488	ballpoint means neutral and calm
12456	ballroom means positive and moderate
12540	ballsy means neutral and moderate
12320	balm means neutral and calm
12344	balminess means positive and calm
12464	balmy means positive and calm
12344	baloney means negative and moderate
12420	balsa means neutral and calm
12492	balsam means positive and calm
12288	balsamic means neutral and calm
12384	balsawood means neutral and calm
12328	bam means neutral and moderate
12424	bambino means positive and moderate
12340	bamboo means neutral and calm
12308	bamboozle means negative and active
12408	bamboozled means negative and active
12456	bamboozlement means negative and active
12296	bamboozler means negative and active
12524	ban means negative and active
12472	banal means negative and calm
12528	banality means negative and calm
12508	banally means negative and calm
12292	banana means neutral and calm
12332	band means neutral and moderate
12412	bandage means negative and calm
12444	bandaid means positive and calm
12316	bandana means neutral and moderate
12468	bandanna means neutral and calm
12340	bandicoot means neutral and active
12492	bandit means negative and active
12408	banditry means negative and active
12316	bandleader means positive and active
12380	bandmaster means positive and active
12508	bandsman means positive and active
12444	bandstand means positive and moderate
12340	bandwagon means neutral and active
12304	bandwidth means positive and calm
12368	bane means negative and active
12440	baneful means negative and active
12476	banefully means negative and active
12496	bang means negative and active
12452	banger means neutral and moderate
12504	bangle means positive and moderate
12304	banish means negative and active
12344	banished means negative and active
12484	banisher means negative and active
12452	banishment means negative and active
12368	banister means neutral and moderate
12416	banjo means neutral and moderate
12384	bank means neutral and calm
12352	bankable means positive and moderate
12512	bankbook means positive and calm
12420	bankcard means positive and moderate
12328	banker means neutral and moderate
12348	banking means neutral and calm
12416	banknote means positive and moderate
12396	bankroll means neutral and moderate
12512	bankrupt means negative and active
12316	bankruptcy means negative and active
12484	bankside means neutral and calm
12516	banned means negative and calm
12300	banner means neutral and moderate
12360	bannerman means neutral and moderate
12296	bannister means neutral and calm
12448	banquet means positive and moderate
12288	banqueter means positive and active
12332	banquette means neutral and calm
12492	banshee means neutral and moderate
12520	bantam means neutral and moderate
12476	banter means neutral and active
12332	banterer means positive and active
12332	banzai means neutral and moderate
12416	baptism means positive and moderate
