12372	alienable means neutral and moderate
12496	alienate means negative and moderate
12476	alienated means neutral and moderate
12540	alienation means neutral and moderate
12472	alienator means negative and active
12404	alienist means negative and active
12308	alight means positive and active
12472	align means positive and moderate
12344	aligned means neutral and calm
12316	aligner means positive and active
12532	alignment means neutral and moderate
12352	alike means positive and calm
12288	alikeness means neutral and calm
12532	alimentation means positive and moderate
12368	alimony means neutral and moderate
12480	aliquot means neutral and calm
12448	alive means positive and moderate
12388	alkali means neutral and moderate
12516	alkaline means neutral and calm
12468	alkalinity means neutral and calm
12412	alkalinize means positive and active
12380	alkalization means positive and calm
12540	alkalize means positive and moderate
12388	alkaloid means neutral and active
12300	alkaloids means neutral and moderate
12464	all means neutral and moderate
12520	allay means neutral and moderate
12472	allegation means neutral and moderate
12448	allege means neutral and moderate
12320	allegeable means neutral and calm
12388	alleged means neutral and moderate
12384	allegedly means negative and moderate
12340	allegiance means positive and moderate
12364	allegiant means positive and calm
12404	allegoric means neutral and calm
12404	allegorical means neutral and moderate
12360	allegorically means neutral and calm
12292	allegorist means positive and moderate
12536	allegoristic means neutral and moderate
12336	allegorize means neutral and calm
12532	allegory means neutral and moderate
12316	allegro means neutral and moderate
12484	allergen means negative and active
12292	allergenic means negative and moderate
12368	allergic means negative and moderate
12424	allergies means negative and moderate
12424	allergist means neutral and active
12512	allergy means negative and moderate
12432	alleviate means positive and calm
12372	alleviation means positive and calm
12336	alleviative means positive and calm
12492	alleviator means positive and calm
12388	alley means negative and moderate
12288	alleyway means neutral and moderate
12488	alliance means positive and moderate
12452	allied means positive and calm
12436	allies means positive and active
12416	alligator means neutral and active
12512	alliterate means positive and active
12536	alliteration means positive and moderate
12500	alliterative means positive and moderate
12452	alliteratively means positive and active
12396	alliterativeness means positive and moderate
12416	allo means neutral and moderate
12404	allocate means positive and moderate
12540	allocation means neutral and moderate
12456	allocative means neutral and calm
12316	allocator means positive and active
12308	allot means neutral and moderate
12456	allotment means neutral and moderate
12428	allow means positive and moderate
12416	allowable means positive and moderate
12360	allowably means neutral and calm
12516	allowance means positive and moderate
12408	allowed means positive and moderate
12536	alloy means neutral and moderate
12340	allsmiles means positive and moderate
12336	allspice means neutral and calm
12392	allstar means neutral and moderate
12384	alltime means neutral and moderate
12376	allude means neutral and active
12372	allure means positive and moderate
12436	allurement means positive and active
12376	alluring means positive and active
12464	alluringness means positive and active
12456	allusion means neutral and calm
12416	allusive means positive and active
12524	allusively means neutral and active
12408	allusiveness means positive and calm
12520	alluvial means negative and moderate
12428	ally means positive and calm
12392	almanac means positive and calm
12332	almightily means positive and active
12408	almightiness means positive and moderate
12440	almighty means positive and active
12468	almond means positive and calm
12328	almonds means positive and calm
12392	almost means neutral and moderate
12444	alms means positive and moderate
12408	almsgiver means positive and moderate
12452	aloft means positive and moderate
12372	aloha means positive and moderate
12360	alone means negative and calm
12516	aloneness means negative and calm
12424	along means neutral and moderate
12408	alongside means neutral and calm
12384	aloof means negative and moderate
12292	aloofness means negative and calm
12504	alopecia means negative and calm
12440	aloud means neutral and active
12508	alpaca means positive and calm
12448	alpha means positive and calm
12420	alphabet means neutral and calm
12388	alphabetic means neutral and moderate
12348	alphabetical means neutral and calm
12480	alphabetically means neutral and calm
12408	alphabetization means positive and calm
12332	alphabetize means neutral and active
12444	alphabetizer means neutral and active
12336	alphanumeric means neutral and moderate
12296	alphanumerical means neutral and calm
12476	alpine means neutral and calm
12300	alps means positive and calm
12516	already means neutral and calm
12392	alreadyyyyy means neutral and active
12352	alright means neutral and moderate
12540	alrighty means positive and active
12292	also means neutral and moderate
12472	alt means neutral and moderate
12496	altar means positive and calm
12404	altarpiece means positive and calm
12496	alter means negative and active
12444	alterability means neutral and moderate
12324	alterable means positive and active
12504	alterably means neutral and moderate
12524	alteration means negative and active
12304	altercate means negative and active
12432	altercation means negative and active
12476	altered means negative and active
12408	alternate means neutral and moderate
12456	alternately means neutral and active
12464	alternating means neutral and moderate
12420	alternation means neutral and active
12532	alternative means neutral and moderate
12348	alternatively means neutral and moderate
12392	alternativeness means positive and moderate
12348	alternator means neutral and active
12404	although means neutral and moderate
12444	altimeter means neutral and moderate
12396	altitude means positive and moderate
12496	altitudinal means neutral and moderate
12288	alto means positive and moderate
12488	altogether means positive and calm
12480	altruism means positive and moderate
12360	altruist means positive and moderate
12404	altruistic means positive and moderate
12420	altruistically means positive and moderate
12356	alum means neutral and moderate
12396	aluminum means neutral and calm
12344	alumna means positive and calm
12540	alumnae means positive and calm
12412	alumni means neutral and moderate
12412	alumnus means neutral and moderate
12524	alveolar means neutral and moderate
12488	always means neutral and moderate
12476	alzheimer means negative and calm
12388	alzheimers means negative and moderate
12532	amalgam means neutral and calm
12324	amalgamate means positive and active
12392	amalgamated means positive and active
