12524	areola means neutral and moderate
12400	areole means neutral and moderate
12292	areyoukidding means neutral and moderate
12344	areyoukiddingme means neutral and moderate
12376	argent means neutral and moderate
12528	argh means negative and moderate
12344	arghh means negative and moderate
12488	arghhhh means negative and moderate
12344	argon means neutral and calm
12452	arguable means neutral and active
12300	arguably means neutral and moderate
12492	argue means negative and active
12368	argued means negative and active
12424	arguer means neutral and active
12312	argument means neutral and moderate
12404	argumentation means neutral and moderate
12436	argumentative means neutral and moderate
12412	argumentatively means negative and active
12528	argumentativeness means negative and active
12460	arguments means neutral and moderate
12476	arid means negative and calm
12464	aridity means negative and calm
12384	aridly means negative and calm
12500	aridness means negative and calm
12292	arise means positive and moderate
12540	arisen means positive and active
12500	aristocracy means positive and moderate
12404	aristocrat means neutral and moderate
12320	aristocratic means neutral and moderate
12340	aristocratically means positive and calm
12352	aristocratism means positive and calm
12320	arithmetic means neutral and moderate
12472	arithmetical means neutral and calm
12416	arithmetically means neutral and calm
12412	arithmetician means positive and active
12372	ark means neutral and moderate
12452	arm means neutral and calm
12424	armada means neutral and active
12472	armadillo means neutral and calm
12364	armageddon means negative and active
12400	armament means negative and active
12512	armaments means negative and active
12344	armature means neutral and moderate
12492	armband means neutral and moderate
12488	armchair means neutral and calm
12420	armed means negative and active
12416	armenian means neutral and moderate
12372	armful means positive and moderate
12416	armhole means neutral and moderate
12324	armies means neutral and active
12432	armless means negative and calm
12416	armload means neutral and active
12392	armoire means positive and calm
12408	armor means neutral and moderate
12480	armored means neutral and moderate
12372	armorist means neutral and active
12412	armory means neutral and active
12416	armoured means neutral and calm
12412	armpit means negative and moderate
12472	armrest means positive and calm
12360	arms means neutral and moderate
12348	army means neutral and active
12364	aroma means positive and calm
12328	aromatherapy means positive and calm
12428	aromatic means positive and calm
12444	aromatically means positive and calm
12420	aromatization means neutral and active
12424	aromatize means positive and calm
12532	arose means positive and active
12384	around means neutral and moderate
12336	arousal means positive and active
12444	arouse means positive and moderate
12460	aroused means positive and active
12348	arouser means positive and active
12296	arpeggio means positive and active
12476	arraign means negative and active
12344	arraignment means neutral and active
12528	arrange means positive and moderate
12532	arranged means positive and moderate
12300	arrangement means neutral and moderate
12396	arranger means positive and active
12340	array means neutral and moderate
12440	arrear means negative and calm
12480	arrears means negative and moderate
12428	arrest means negative and active
12532	arrestee means negative and active
12456	arrester means neutral and active
12340	arrestor means neutral and active
12436	arrhythmia means negative and active
12308	arrhythmic means negative and active
12480	arrival means positive and moderate
12312	arrive means positive and moderate
12520	arrived means positive and active
12460	arrivederci means positive and calm
12332	arrogance means negative and active
12440	arrogant means negative and active
12540	arrogantly means negative and active
12416	arrow means neutral and moderate
12340	arrowhead means neutral and moderate
12420	arrowless means neutral and calm
12324	arrowroot means neutral and moderate
12536	arse means negative and moderate
12512	arsehole means negative and moderate
12500	arseholes means negative and moderate
12392	arsenal means neutral and active
12500	arsenic means negative and moderate
12508	arson means negative and active
12492	arsonist means negative and active
12308	art means positive and moderate
12332	artbook means positive and calm
12492	arterial means neutral and moderate
12368	arterially means neutral and moderate
12448	arteries means neutral and active
12388	arteriolosclerosis means negative and calm
12520	arteriosclerosis means negative and calm
12300	artery means neutral and moderate
12452	artesian means positive and moderate
12412	artful means positive and moderate
12320	artfully means positive and moderate
12352	artfulness means positive and active
12356	arthritic means negative and calm
12488	arthritis means negative and moderate
12352	arthropod means negative and moderate
12288	arthrosclerosis means negative and calm
12436	arthroscopic means neutral and active
12416	arthroscopy means neutral and active
12316	artichoke means neutral and calm
12392	article means neutral and calm
12516	articled means positive and calm
12440	articles means neutral and calm
12392	articular means neutral and calm
12380	articulate means positive and moderate
12428	articulated means positive and active
12332	articulately means positive and active
12320	articulateness means positive and active
12292	articulation means neutral and moderate
12516	articulator means positive and active
12356	artifact means neutral and moderate
12352	artifice means negative and active
12424	artificial means negative and moderate
12296	artificiality means negative and calm
12404	artificially means neutral and moderate
12320	artificialness means negative and moderate
12344	artillery means neutral and active
12364	artilleryman means negative and active
12484	artiness means positive and active
12300	artisan means positive and calm
12472	artisanal means positive and calm
12416	artisanship means positive and calm
12420	artist means positive and moderate
12524	artiste means positive and moderate
12400	artistic means positive and moderate
12464	artistically means positive and active
12476	artistry means positive and calm
12388	artists means positive and active
12480	artless means neutral and calm
12304	artlessly means positive and moderate
12336	artlessness means negative and calm
12428	artsy means positive and active
12536	artwork means positive and moderate
12312	arty means neutral and moderate
12448	arugula means positive and moderate
12476	asap means neutral and moderate
12348	asbestos means neutral and moderate
12380	ascend means positive and moderate
12348	ascendable means positive and active
12512	ascendance means positive and active
12360	ascendancy means positive and moderate
12524	ascendant means positive and active
12408	ascendency means positive and active
12480	ascender means positive and active
12476	ascending means positive and moderate
12348	ascension means positive and active
12396	ascent means positive and moderate
12400	ascertain means neutral and moderate
12444	ascertainable means positive and moderate
12536	ascertainably means neutral and moderate
12536	ascertained means neutral and moderate
12488	ascertainment means positive and calm
12372	ascetic means neutral and moderate
12296	ascetically means negative and calm
12352	asceticism means negative and calm
12308	ascorbic means positive and moderate
12392	ascot means positive and moderate
12412	ascribe means neutral and calm
12292	aseptic means positive and calm
12404	asexual means neutral and calm
12492	asexuality means neutral and calm
12348	asexualize means neutral and calm
12348	asexually means neutral and calm
12376	ash means negative and calm
12448	ashamed means negative and moderate
12308	ashamedly means negative and calm
12360	ashamedness means negative and calm
12304	ashes means negative and calm
12476	ashore means positive and active
12308	ashtray means neutral and moderate
12528	ashy means negative and calm
12488	aside means neutral and calm
12476	asinine means neutral and moderate
12500	ask means neutral and moderate
12376	asker means neutral and active
12500	askew means negative and calm
12480	asleeep means neutral and calm
12412	asleep means neutral and calm
12408	asocial means negative and calm
12476	asp means neutral and moderate
12424	asparagus means neutral and calm
12468	aspartame means neutral and moderate
12408	aspect means neutral and moderate
12456	aspects means neutral and moderate
12440	aspen means neutral and calm
12304	aspersion means negative and calm
12304	asphalt means neutral and calm
12480	asphyxia means negative and active
12376	asphyxiate means negative and active
12444	asphyxiation means negative and active
12316	aspirant means positive and active
12540	aspirate means neutral and active
12308	aspiration means positive and active
12288	aspirational means positive and active
12536	aspirator means neutral and active
12444	aspiratory means positive and moderate
12500	aspire means positive and moderate
12496	aspirer means positive and active
12344	aspirin means neutral and calm
12332	aspiring means positive and moderate
12340	assail means neutral and moderate
12300	assailable means negative and active
12504	assailant means negative and active
12492	assailer means negative and active
12460	assailment means negative and active
12320	assassin means negative and active
12376	assassinate means negative and active
12348	assassinated means negative and active
12376	assassination means negative and active
12436	assassinator means negative and active
12504	assault means negative and active
12428	assaulter means negative and active
12440	assay means neutral and moderate
12428	assemblage means neutral and moderate
12452	assemble means neutral and moderate
12320	assembled means positive and moderate
12384	assembler means neutral and active
12464	assembly means positive and moderate
12340	assemblyman means neutral and moderate
12356	assent means neutral and moderate
12288	assert means positive and moderate
12388	asserter means positive and active
12512	asserting means positive and moderate
12296	assertion means positive and moderate
12516	assertive means positive and moderate
12468	assertively means positive and active
12456	assertiveness means positive and active
12320	assess means positive and moderate
12436	assessable means positive and moderate
12340	assessment means positive and moderate
12360	assessor means neutral and moderate
12312	asset means positive and active
12480	assets means positive and moderate
12312	assiduous means positive and active
12288	assiduously means positive and active
12404	assiduousness means positive and active
12540	assign means neutral and moderate
12316	assignable means neutral and active
12416	assignation means neutral and active
12452	assignee means neutral and moderate
12436	assigner means neutral and moderate
12304	assignment means neutral and moderate
12484	assimilate means neutral and moderate
12324	assimilation means neutral and moderate
12356	assimilative means positive and active
12416	assimilator means positive and active
12356	assimilatory means neutral and active
12452	assist means positive and moderate
12540	assistance means positive and moderate
12336	assistant means neutral and moderate
12488	assistantship means positive and active
12296	assister means positive and active
12404	assistive means positive and calm
12496	assistor means positive and active
12360	associability means positive and active
12292	associable means positive and moderate
12332	associate means positive and moderate
12320	associated means neutral and active
12460	association means positive and moderate
12324	associational means positive and calm
12468	associative means positive and active
12512	associatively means neutral and active
12296	associativity means positive and calm
12404	assort means positive and active
12444	assorted means neutral and moderate
12448	assortment means positive and moderate
12516	assuage means positive and calm
12436	assumable means neutral and moderate
12380	assume means positive and moderate
12532	assumed means neutral and calm
12396	assumedly means neutral and moderate
12448	assumer means neutral and active
12340	assuming means positive and moderate
12392	assumption means neutral and moderate
12436	assumptive means neutral and calm
12348	assurable means positive and calm
12308	assurance means positive and moderate
12416	assure means positive and moderate
12528	assured means positive and calm
12492	assuredly means positive and moderate
12428	assuredness means positive and calm
12288	assurer means positive and calm
12328	asterisk means neutral and calm
12484	astern means neutral and moderate
12508	asteroid means neutral and active
12464	asteroids means neutral and active
12428	asthma means negative and moderate
12408	asthmatic means negative and active
12460	asthmatically means negative and calm
12340	astigmatic means negative and moderate
12432	astigmatism means negative and moderate
12420	astonish means positive and active
12532	astonished means neutral and active
12344	astonisher means positive and active
12416	astonishing means positive and active
12324	astonishingly means positive and active
12312	astonishment means positive and active
12536	astound means positive and active
12500	astounding means positive and active
12444	astral means neutral and moderate
12428	astray means negative and active
12352	astringency means negative and calm
12396	astringent means negative and moderate
12348	astringently means negative and active
12300	astrobiology means positive and moderate
12388	astrodome means neutral and moderate
12304	astrograph means neutral and moderate
12344	astrologer means neutral and moderate
12428	astrologic means neutral and moderate
12380	astrological means neutral and moderate
12512	astrologically means neutral and moderate
12348	astrologist means neutral and active
12424	astrology means neutral and calm
12400	astronaut means positive and moderate
12536	astronautics means positive and active
12408	astronomer means positive and moderate
12396	astronomic means positive and moderate
12516	astronomical means neutral and moderate
12392	astronomically means neutral and moderate
12420	astronomy means neutral and moderate
12428	astrophotography means positive and moderate
12500	astrophysical means positive and moderate
12484	astrophysicist means positive and active
12420	astrophysics means positive and active
12296	astrosphere means neutral and moderate
12304	astute means positive and active
12360	astutely means positive and moderate
12360	astuteness means positive and calm
12384	asunder means negative and moderate
12316	asylum means neutral and calm
12352	asymmetric means neutral and calm
12352	asymmetrical means neutral and moderate
12424	asymmetrically means neutral and moderate
12352	asymmetry means neutral and moderate
12496	asymptomatic means neutral and moderate
12388	asymptotic means neutral and moderate
12492	asynchronous means neutral and active
12304	ate means neutral and moderate
12456	atelier means neutral and calm
12440	atheism means negative and moderate
12404	atheistic means neutral and moderate
12360	atheistically means neutral and moderate
12424	atherosclerosis means negative and moderate
12384	athlete means positive and active
12424	athletic means positive and active
12312	athletically means positive and active
12496	athleticism means positive and active
12316	athletics means positive and active
12296	atlantic means neutral and moderate
12472	atlas means neutral and calm
12484	atleast means neutral and moderate
12312	atm means neutral and moderate
12444	atmosphere means neutral and calm
12340	atmospheric means neutral and moderate
12436	atmospherically means neutral and calm
12404	atoll means neutral and moderate
12360	atom means neutral and moderate
12312	atomic means negative and active
12420	atomically means neutral and moderate
12408	atomist means neutral and moderate
12304	atomization means neutral and active
12540	atomize means neutral and active
12396	atomizer means neutral and active
12328	atonable means neutral and calm
12460	atonal means negative and moderate
12356	atonality means negative and moderate
12536	atone means neutral and active
12512	atonement means neutral and moderate
12396	atop means neutral and moderate
12464	atopic means negative and moderate
12396	atpeace means positive and calm
12488	atrium means neutral and moderate
12372	atrocious means negative and active
12408	atrociously means negative and active
12332	atrociousness means negative and active
12304	atrocities means negative and active
12456	atrocity means negative and active
12468	atrophic means negative and calm
12348	atrophied means negative and calm
12500	atrophy means negative and moderate
12304	atropine means negative and moderate
12332	attaboy means positive and active
12364	attach means neutral and moderate
12376	attachable means positive and moderate
12436	attached means neutral and moderate
12396	attachment means neutral and calm
12528	attack means negative and active
12388	attackable means negative and active
12392	attacker means negative and active
12432	attacking means negative and active
12336	attagirl means positive and active
12336	attain means positive and moderate
12316	attainability means positive and moderate
12324	attainable means positive and moderate
12484	attainment means positive and moderate
12500	attempt means neutral and moderate
12320	attemptable means positive and moderate
12448	attempted means neutral and moderate
12376	attempter means neutral and active
12504	attend means neutral and moderate
12324	attendance means positive and moderate
12312	attendant means neutral and moderate
12388	attendee means positive and active
12452	attention means positive and moderate
12312	attentionseeker means neutral and active
12328	attentionseekers means neutral and active
12420	attentive means positive and moderate
12372	attentively means positive and active
12488	attentiveness means positive and active
12364	attenuate means neutral and calm
12336	attenuated means neutral and calm
12388	attenuation means neutral and moderate
12312	attest means neutral and active
12420	attestable means positive and calm
12448	attestation means negative and moderate
12472	attic means neutral and calm
12376	attire means positive and moderate
12424	attired means positive and calm
12404	attitude means positive and moderate
12504	attitudinal means neutral and moderate
12524	attorney means neutral and moderate
12428	attract means positive and active
12416	attractable means positive and active
12432	attractant means positive and active
12484	attracter means positive and active
12404	attraction means positive and active
12452	attractive means positive and moderate
12428	attractively means positive and moderate
12456	attractiveness means positive and active
12452	attractor means positive and moderate
12464	attributable means positive and moderate
12324	attribute means positive and moderate
12296	attributer means neutral and calm
12428	attribution means neutral and moderate
12456	attributive means neutral and moderate
12528	attributively means neutral and moderate
12396	attrition means negative and moderate
12452	attritional means negative and calm
12428	attune means positive and active
12464	attuned means positive and active
12416	attunement means positive and calm
12332	atypical means neutral and moderate
12428	atypically means negative and moderate
12328	aubergine means neutral and moderate
12304	auburn means neutral and calm
12308	auction means neutral and active
12464	auctioneer means neutral and active
12536	audacious means positive and active
12380	audaciously means positive and active
12368	audaciousness means positive and active
12460	audacity means positive and active
12480	audibility means positive and moderate
12388	audible means positive and moderate
12540	audibleness means positive and moderate
12332	audibly means neutral and active
12428	audience means positive and moderate
12448	audio means positive and moderate
12540	audiogram means neutral and calm
12444	audiologist means positive and active
12412	audiology means positive and moderate
12356	audiometer means neutral and moderate
12408	audiometric means neutral and calm
12408	audiometry means neutral and moderate
12476	audiophile means positive and active
12436	audiotape means neutral and moderate
12540	audiovisual means neutral and moderate
12492	audit means neutral and moderate
12472	audition means positive and active
12328	auditions means positive and active
12528	auditor means neutral and moderate
12312	auditorium means neutral and moderate
12392	auditory means neutral and moderate
12500	auger means neutral and active
