12428	adjudicator means neutral and active
12320	adjunct means neutral and moderate
12292	adjunction means neutral and moderate
12496	adjunctive means neutral and active
12520	adjunctively means neutral and moderate
12508	adjure means neutral and active
12524	adjust means neutral and calm
12308	adjustability means positive and active
12504	adjustable means positive and active
12520	adjustably means neutral and moderate
12536	adjuster means neutral and moderate
12532	adjustment means neutral and moderate
12516	adjustor means positive and active
12436	adjuvant means neutral and moderate
12536	admin means positive and moderate
12328	administer means neutral and moderate
12364	administrable means positive and moderate
12368	administrant means neutral and active
12520	administrate means neutral and active
12508	administration means neutral and moderate
12404	administrational means neutral and calm
12540	administrative means neutral and moderate
12428	administratively means neutral and calm
12472	administrator means neutral and moderate
12528	admirable means positive and moderate
12304	admirably means positive and calm
12520	admiral means positive and moderate
12380	admiralship means positive and moderate
12348	admiralty means neutral and moderate
12536	admiration means positive and moderate
12428	admire means positive and active
12388	admired means positive and moderate
12380	admirer means positive and active
12536	admiring means positive and moderate
12484	admissibility means positive and moderate
12492	admissible means positive and moderate
12372	admissibly means neutral and calm
12404	admission means positive and moderate
12384	admissive means positive and calm
12452	admit means neutral and moderate
12360	admittance means positive and moderate
12508	admitted means positive and moderate
12392	admittedly means neutral and moderate
12444	admitter means neutral and active
12440	admitting means neutral and moderate
12520	admixture means neutral and moderate
12364	admonish means negative and calm
12452	admonisher means negative and active
12288	admonishment means negative and active
12360	admonition means neutral and moderate
12492	ado means neutral and moderate
12476	adobe means neutral and calm
12440	adolescence means neutral and active
12476	adolescent means positive and active
12488	adolescently means neutral and active
12520	adopt means positive and moderate
12532	adoptability means positive and moderate
12380	adoptable means positive and moderate
12504	adoptee means neutral and moderate
12360	adopter means positive and active
12532	adoption means neutral and moderate
12308	adoptive means neutral and moderate
12336	adoptively means positive and moderate
12336	adorability means positive and calm
12488	adorable means positive and moderate
12396	adorableness means positive and calm
12392	adorably means positive and calm
12444	adoration means positive and active
12440	adore means positive and moderate
12296	adored means positive and calm
12472	adorer means positive and active
12468	adoring means positive and moderate
12324	adorn means positive and moderate
12388	adorner means positive and calm
12344	adornment means positive and moderate
12344	adrenal means neutral and active
12360	adrenalin means positive and active
12364	adrenaline means positive and active
12496	adrift means neutral and moderate
12532	adroitness means positive and active
12312	adulate means positive and active
12380	adulation means positive and active
12452	adulatory means positive and moderate
12520	adult means positive and moderate
12484	adulterant means negative and moderate
12324	adulterate means negative and active
12424	adulterated means negative and active
12348	adulteration means negative and moderate
12512	adulterator means negative and active
12320	adulterer means negative and active
12372	adulteress means negative and active
12320	adulterous means negative and active
12296	adulterously means negative and active
12516	adultery means negative and active
12476	adulthood means neutral and moderate
12472	adultlike means positive and calm
12428	adultness means positive and calm
12448	advance means positive and moderate
12516	advanced means positive and moderate
12468	advancement means positive and moderate
12508	advancer means positive and active
12408	advancing means positive and moderate
12536	advantage means positive and moderate
12336	advantageous means positive and moderate
12500	advantageously means positive and moderate
12500	advantageousness means positive and calm
12304	advent means positive and moderate
12520	adventure means positive and active
12344	adventurer means positive and active
12412	adventures means positive and active
12444	adventuresome means positive and active
12524	adventurism means positive and active
12468	adventurist means positive and active
12344	adventurous means positive and active
12320	adventurously means positive and active
12436	adventurousness means positive and active
12428	adverb means neutral and moderate
12364	adverbial means neutral and calm
12296	adversarial means negative and active
12396	adversary means negative and active
12376	adverse means negative and moderate
12328	adversely means negative and active
12316	adverseness means negative and active
12340	adversity means negative and active
12488	advert means neutral and active
12436	advertently means neutral and active
12476	advertise means neutral and moderate
12324	advertised means positive and active
12496	advertisement means neutral and moderate
12316	advertiser means neutral and active
12472	advertising means neutral and moderate
12464	advertize means neutral and active
12368	adverts means neutral and moderate
12444	advice means positive and moderate
12416	advisability means positive and calm
12344	advisable means positive and moderate
12376	advisably means positive and calm
12460	advise means positive and moderate
12476	advised means positive and calm
12384	advisedly means positive and calm
12324	advisee means neutral and calm
12364	advisement means positive and calm
12348	adviser means positive and moderate
12304	advisor means neutral and moderate
12320	advisory means positive and moderate
12384	advocacy means neutral and moderate
12380	advocate means neutral and moderate
12316	advocator means positive and active
12500	advocatory means positive and active
12352	aegis means neutral and moderate
12332	aerate means positive and active
12520	aeration means neutral and moderate
12488	aerator means positive and active
